created,id,name,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,visibility,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.photo_sample,duration,rsvp_limit,venue.zip,venue.state,how_to_find_us,rsvp_close_offset,manual_attendance_count,rsvp_open_offset,venue.address_2
1512009248e3,245516334,Intro to R Markdown + Collaborative Coding Activity w/Kaylene McClanahan,past,15132096e5,2017-12-13,18:00,1513294067e3,-21600000,0,49,https://www.meetup.com/rladies-chicago/events/245516334/,"<p>At this meetup, Kaylene McClanahan will lead us through our first collaborative coding activity! Kaylene will briefly introduce us to R Markdown (a great tool for easily annotating your code, sharing it with others, and turning your results into reports), and then we will work together in small groups to address a highly important and socially relevant question--where can you find NYC's most raging parties?</p> <p>We know the idea of coding with others can be daunting, but this is a safe space and everyone is welcome (even if you do not know how to use R yet). In fact, each group will be assigned a more experienced R user so this will be a great opportunity for beginners to see how other people deal with data in R! This will be a relaxed environment and a good chance to meet some of your fellow R Ladies, so please do not feel like you do not know enough to join in.</p> <p>If you can, bring your computer!</p> <p>Schedule:<br/>6:00-6:10--Food and introductions<br/>6:10-6:30--Brief explanation of R Markdown and introduction to the NYC party dataset<br/>6:30-7:20--Groups will explore the data and use R Markdown to document their process/results<br/>7:20-7:45--Groups will share what they did with the rest of the group (if they want to!)</p> ",public,12326212,Microsoft Technology Center,41.88492965698242,-87.62199401855469,FALSE,"200 East Randolph Drive,  Suite 200 ",Chicago,us,USA,1499286643e3,R-Ladies Chicago,24848073,open,41.880001068115234,-87.62000274658203,rladies-chicago,R-Ladies,"Chicago, IL",en_US,,7200000,,60602,IL,,,,,
1507362867e3,244001325,R-Ladies November Meetup - My 1st Shiny App,past,15119784e5,2017-11-29,18:00,151203754e4,0,0,28,https://www.meetup.com/R-Ladies-Dublin/events/244001325/,<p>Plan of the evening</p> <p>18:00 - 18:30 Networking<br/>18:30 - 19:30 Shiny App mini-workshop (Jo Niec)<br/>19:30 - 20:00 Wrap up and questions</p> <p>Looking forward to seeing you!</p> ,public,24361428,Bank of Ireland,53.34980392456055,-6.260310173034668,FALSE,"Bank of Ireland, 1 Grand Canal Square, Grand Canal Quay, Dublin, Ireland",Dublin,ie,Ireland,147899282e4,R-Ladies Dublin,21149852,open,53.33000183105469,-6.25,R-Ladies-Dublin,Members,"Dublin, Ireland",en_US,,7200000,,,,,,,,
1511538221e3,245361489,Reunión de cierre año 2017,past,15126732e5,2017-12-07,16:00,1512687902e3,-10800000,0,36,https://www.meetup.com/rladies-scl/events/245361489/,"<p>¡Ya tenemos fecha para nuestra última reunión del 2017! </p> <p>El jueves 7 de diciembre a partir de las 16:00 haremos un evento especial de cierre de año: un meetup múltiple con el grupo de usuarios de R en Chile (useRchile) y con la comunidad de PowerBI. En esta ocasión, el foco estará puesto en la presentación de trabajos y proyectos. </p> <p><br/>Charla 1  - Alexis Alvear, Subdirector Data UC: ""Democratización de los Datos Públicos"".</p> <p>Charla 2 - Cesar Hormazábal, Data Science en Metric Arts: ""Utilizando R, llevando el Data Science a Power BI"".</p> <p>Charla 3 - Riva Quiroga, Facultad de Letras UC: ""Text mining en R: buscando patrones lingüísticos en discursos políticos"".</p> <p>Charla 4 - Derek Corcoran, Chief Experience Officer at Avoka: ""Análisis espaciales y machine learning para predecir los resultados de la NBA en R"".</p> <p>Charla 5 - Sara Acevedo, Doctora (c) en Ciencias de la Ingeniería UC: ""Aplicación de algoritmos de machine learning para la estimación de propiedades del suelo"".</p> <p>Charla 6 - Joshua Kunst, R fan: “¿Por qué Shiny? ¿Por qué con estilo?”</p> ",public,25649472,Sala CS101 - Campus San Joaquín,-33.5006217956543,-70.61016082763672,TRUE,Facultad de Ciencias de la Salud,Santiago,cl,Chile,1500409431e3,R-Ladies Santiago,25039094,open,-33.459999084472656,-70.63999938964844,rladies-scl,RLadies,"Santiago, Chile",en_US,,,40,,,,,,,
1508320385e3,244306536,Take your R scripts to a new planet: Jupyter notebooks with R!,past,15099912e5,2017-11-06,19:00,1510037915e3,3600000,0,36,https://www.meetup.com/rladies-barcelona/events/244306536/,"<p>T'agradaria aprendre a combinar els teus scripts de R amb text enriquit, explicacions de cada pas i les gràfiques corresponents? En aquesta trobada utilitzarem R mitjançant l’aplicació de Jupyter Notebook. </p> <p><br/><a href=""https://avatars3.githubusercontent.com/u/7388996?s=400&amp;v=4"" class=""linkified"">https://avatars3.githubusercontent.com/u/7388996?s=400&amp;v=4</a></p> <p>


La sessió serà una introducció a aquesta útil eina de treball, començant des dels passos de instal·lació, exemples bàsics fins a casos més sofisticats d’anàlisi utilitzant dades científiques.</p> <p><br/>Tot i que donarem instruccions a l’aula, recomanem que us <b>instal·leu anaconda prèviament</b>. Necessitareu:</p> <p>• Go to <a href=""https://www.anaconda.com/download""><a href=""https://www.anaconda.com/download"" class=""linkified"">https://www.anaconda.com/download</a></a> and download the appropriate version of anaconda. Then execute the downloaded sh script to install.  </p> <p>• Create a new, specific R environment and install the essential r packages and the IRKernel by typing at the terminal:  conda create -n my_r_env_name -c r r-essentials r-irkernel  </p> <p>• Activate the environment by typing at the terminal: source activate my_r_env_name </p> <p>• Install the nb_conda package by typing at the terminal: conda install nb_conda </p> <p>• Install the plotting libraries required for our examples: conda install r-gplots r-ggplot2</p> <p>Ens veiem ben aviat!</p> <p>


<i>____ English version ______________________</i></p> <p><br/>Would you like to learn how to combine your R scripts with enriched text explanations and graphs? In this meetup, we will run R code through the Jupyter Notebook app. </p> <p><a href=""https://avatars3.githubusercontent.com/u/7388996?s=400&amp;v=4"" class=""linkified"">https://avatars3.githubusercontent.com/u/7388996?s=400&amp;v=4</a></p> <p>This will be an introduction to this tool, starting from installation and setup and basic examples, and building up to more sophisticated examples with using scientific data.</p> <p><br/>Although we will give setup instructions there, it is recommended that you <b>install anaconda</b> in advance to the meetup. You will need to:</p> <p>• Go to <a href=""https://www.anaconda.com/download""><a href=""https://www.anaconda.com/download"" class=""linkified"">https://www.anaconda.com/download</a></a> and download the appropriate version of anaconda. Then execute the downloaded sh script to install.  </p> <p>• Create a new, specific R environment and install the essential r packages and the IRKernel by typing at the terminal:  conda create -n my_r_env_name -c r r-essentials r-irkernel  </p> <p>• Activate the environment by typing at the terminal: source activate my_r_env_name </p> <p>• Install the nb_conda package by typing at the terminal: conda install nb_conda </p> <p>•  Install the plotting libraries required for our example: r-gplots and r-ggplot2</p> <p><br/>See you all there!</p> ",public,24608081,Punt Multimèdia La Casa del Mig,41.37651443481445,2.14034104347229,FALSE,"Casa del Mig, (Parc de la Espanya Industrial), Carrer de Muntadas, 5",Barcelona,es,Spain,1477133796e3,R-Ladies Barcelona,20851840,open,41.400001525878906,2.1700000762939453,rladies-barcelona,R-Ladies,"Barcelona, Spain",en_US,,10800000,,,,,,,,
1509674863e3,244772792,R Markdown y cierre del año!,past,15116328e5,2017-11-25,15:00,1511710274e3,-10800000,0,32,https://www.meetup.com/rladies-buenos-aires/events/244772792/,"<p>Se viene el último evento del año! Y tenemos el taller de R Markdown para cerrar con broche de oro!!!</p> <p>R Markdown permite escribir informes reproducibles y dinámicos con R.  Podés usarlo para incluir código R y resultados en presentaciones, documentos pdf, html, Word y mas. Este taller está pensado desde un nivel básico-intermedio, así que no te preocupes si recién empiezas a codear en R.  Para aprovecharlo traé tu laptop con R y RStudio instalados (para más info de cómo hacer esto:<a href=""https://drive.google.com/open?id=0B0X9hdtcUykTdy1ZaVM3S3hxQ0k""><a href=""https://drive.google.com/open?id=0B0X9hdtcUykTdy1ZaVM3S3hxQ0k"" class=""linkified"">https://drive.google.com/open?id=0B0X9hdtcUykTdy1ZaVM3S3hxQ0k</a></a>.</p> <p>Si creés que te vendría bien una intro a R o un repaso antes de venir, <a href=""https://github.com/rladies/meetup-presentations_buenosaires/blob/master/README.md"">hacé click aquí</a> para ir al repositorio donde encontrarás todos los materiales de nuestros encuentros anteriores.</p> <p>Después del taller tendremos un espacio reservado para hacer sociales, así nos conocemos entre todxs y podemos compartir ideas para el próximo año. Este se realizará en el restaurant del Museo Evita, el consumo aprox. es de 150 pesos y además habrá torta especial de R-Ladies para todxs!</p> <p>Se vienen más detalles en unos días, por lo pronto revisá tu agenda y reservá tu lugar en el taller! Si confirmás asistencia pero luego no podés asistir, te pedimos por favor que dejes tu lugar disponible para otra persona ya que el espacio es limitado. Y si no podés asistir, el día de la reunión anunciaremos el acceso al streaming del evento. </p> <p><br/>Cualquier consulta no dudes en escribirnos por meetup, slack o fb.</p> <p>-------------------------------------------------------------------------------------</p> <p>****El evento se realizará en el auditorio del Museo Evita, para llegar se toma la entrada del restaurant, el auditorio está subiendo al escalera que está a la derecha en el patio del restaurant****</p> <p><br/>*** Para asegurarte que tu notebook está lista para trabajar en el taller, si es posible, por favor, actualizá tu versión de R y RStudio. También para instalar los paquetes necesarios para el taller, desde RStudio seguí estos pasos:</p> <p><br/>1) File -&gt; New file -&gt; R Markdown...</p> <p><br/>2) Se abrirá un cuadro de diálogo, hacé clic en ""Ok""</p> <p><br/>3) Se abrirá un script de R ""Untitled 1"", apretá Ctrl+Shift+K</p> <p><br/>4) Pedirá grabar el archivo, ponéle un nombre y hacé clic en ""Ok""</p> <p><br/>5) Si necesitás instalar paquetes, RStudio te avisará y lo hará. Si todo va bien, al final se abrirá una ventana mostrando un documento que comienza con la palabra ""Untitled"". Cerrá todo, ya estás lista para el taller.</p> <p><br/>Si surge algún problema durante este proceso, avisános por meetup, Slack o llegá un ratito antes al taller así tratamos de solucionarlo entre todas****</p> <p>Saludos!</p> ",public,25623467,Auditorio Museo Evita,-34.580650329589844,-58.41485595703125,FALSE,Juan María Gutiérrez 3926,Buenos Aires,ar,Argentina,1483482058e3,R-Ladies Buenos Aires,21760043,approval,-34.61000061035156,-58.369998931884766,rladies-buenos-aires,R Ladies,"Buenos Aires, Argentina",en_US,,10800000,40,,,,,,,
1507561052e3,244054490,Retour d'expérience : compétition Kaggle avec R,past,1511892e6,2017-11-28,19:00,151190381e4,3600000,0,30,https://www.meetup.com/rladies-paris/events/244054490/,"<p><img src=""https://secure.meetupstatic.com/photos/event/4/7/f/9/600_466038425.jpeg"" /></p> <p>Mercedes Sgobba, une de nos membres, nous a gentiment proposé de nous présenter son expérience d'utilisation de R dans le cadre d'une compétition Kaggle.</p> <p>Il y a environ un an, le Groupe Bimbo a lancé une compétition Kaggle pour améliorer son activité.</p> <p>Le Groupe Bimbo est la plus grande boulangerie au monde.</p> <p>Description de la compétition :</p> <p>Le Groupe Bimbo voudrait comprendre la consommation journalière de pain/produits de boulangerie au Mexique où les produits sont vendus dans les rayons de plus d’1 million de points de ventes.</p> <p>A date, les commandes quotidiennes sont calculées à la main par le personnel de livraison. Certains de ces produits ont une ‘shelf life’ d’une semaine au max. Il s’agira développer un modèle de prévision de la demande.</p> <p>Points clés : 74 millions d’observations, long travail de traitement de la donnée et jonction de plusieurs fichiers, élimination de duplicata, transformation en facteurs, ACP &amp; Corrélation de variables, plusieurs exemples de visualisations avec R, découverte de fraude et construction d’un modèle de prévisions de la demande via un algorithme, comparaison de modèles (régression linaire, random forest..).</p> <p><a href=""https://www.kaggle.com/c/grupo-bimbo-inventory-demand""><a href=""https://www.kaggle.com/c/grupo-bimbo-inventory-demand"" class=""linkified"">https://www.kaggle.com/c/grupo-bimbo-inventory-demand</a></a></p> ",public,24858812,Ecole Normale Superieure,48.84347152709961,2.344820976257324,FALSE,"29, rue d'Ulm",Paris,fr,France,1474299591e3,R-Ladies Paris,20443056,open,48.86000061035156,2.3399999141693115,rladies-paris,Members,"Paris, France",en_US,,7200000,50,,,Salle Langevin,,,,
1513314009e3,245934213,Kick off 2018,past,15161238e5,2018-01-16,18:30,1516169506e3,3600000,0,25,https://www.meetup.com/rladies-berlin/events/245934213/,"<p>Let's get together to plan the first half of R-Ladies Berlin 2018.</p> <p>Do you have an idea for an event? A package that you would love to introduce to us? There is a thing you always wanted to get hands-on?</p> <p>Everyone is welcome to join and / or contribute with ideas and suggestions! You never have been to an R-Ladies event before but want to get to know us? Sure, pass by and ask all the questions you have!</p> <p>On behalf of the R-Ladies Berlin organization team<br/>Christin</p> ",public,24743276,Babbel,52.524627685546875,13.408201217651367,FALSE,Max-Beer-Strasse 2,Berlin,de,Germany,1477914332e3,R-Ladies Berlin,20977178,open,52.52000045776367,13.380000114440918,rladies-berlin,R-Ladies,"Berlin, Germany",en_US,,10800000,,,,,,,,
1501810182e3,242269579,"R for Data Science Workshop: Programming -- Functions, Vectors, and Iteration",past,15132114e5,2017-12-13,18:30,1513227216e3,-21600000,0,18,https://www.meetup.com/rladies-austin/events/242269579/,<p>This is the fourth meetup in a series of six workshops to work through the book R for Data Science by Hadley Wickham and Garrett Grolemund. Please bring a laptop with R Studio and R loaded up. (Let us know if you have questions or need help getting that set up.)</p> <p>We'll be covering these chapters:<br/>+ Pipes with magrittr<br/>+ Functions<br/>+ Vectors<br/>+ Iteration with purrr</p> <p>Agenda<br/>+ 6:30 - 7pm : Dinner and Networking<br/>+ 7 - 8:30pm : Workshop</p> ,public,25614075,Web.com,30.397998809814453,-97.67334747314453,FALSE,12234 North Interstate 35 Frontage Road,Austin,US,USA,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,
1505313771e3,243331084,"Play in the snow, then clean up your mess!",past,15121512e5,2017-12-01,12:00,1512160552e3,-21600000,0,20,https://www.meetup.com/rladies-nashville/events/243331084/,<p>Join us at the Wond'ry for a lunchtime meetup! Laurie Samuels will be demo-ing some packages for data cleaning in R; Svetlana Eden will be demo-ing a package that generates realistic snowflakes for some seasonal flair. See you there!</p> ,public,25237648,The Wond'ry,36.14297103881836,-86.80572509765625,FALSE,2414 Highland Avenue,Nashville,US,USA,1475090435e3,R-Ladies Nashville,20493986,open,36.16999816894531,-86.779998779296875,rladies-nashville,Members,"Nashville, TN",en_US,,4500000,20,,,"The Wond'ry is in the new engineering building on Highland Avenue. When you enter the building, go up the main spiral staircase; we'll be in the conference room at the back of the glassed-in space. There's a parking garage across the street.",,,,
1511133722e3,245241105,Beginner Statistic workshop in R,past,15119784e5,2017-11-29,19:00,1512136332e3,3600000,0,38,https://www.meetup.com/R-Ladies-Milan/events/245241105/,"<p>Beginner Statistic workshop in R</p> <p>Speaker: Navid Nobani</p> <p>In this workshop you will learn what is statistics, how it can be useful for data analysis and why as a data scientist you need to learn it. The topics are fundamental concepts, and are focused on:</p> <p>- What are variable types in data and how to deal with them</p> <p><br/>- How to measure variability and central tendency of data</p> <p>- How to choose graphical presentation types based on types of variables</p> <p><br/>- Linear &amp; regression modeling</p> <p><i>Language</i>: Examples &amp; exercises will be in R</p> <p><i>Prerequisites</i>: Having laptop is not mandatory</p> <p><i>Target Audience</i>: Beginners level</p> <p><i>Bio</i>: Navid is a data scientist at Prometeon Tyre Group. He has a background in Industrial Engineering and is working in the data science field since 2015. He uses R and Python in his daily activities to solve business problems in the marketing area.</p> <p><br/>If you are interested, don’t hesitate to join us &amp; spread the event to your friends too. We are looking forward to meet up with you!</p> ",public,25373969,EY,45.46611022949219,9.18288803100586,FALSE,"Via Meravigli, 12/14",Milano,it,Italy,1498774567e3,R-Ladies Milan,24752511,open,45.459999084472656,9.1899995803833,R-Ladies-Milan,Members,"Milano, Italy",en_US,,7200000,40,,,Please go to the reception and give your document and get a badge. I'll be there at 18.50 and we go to the classroom together.,,,,
1510018883e3,244885257,"Linear, Logistic, and Cox Regression: When and How to Run in RStudio",past,15125112e5,2017-12-05,17:00,1512527637e3,-18000000,0,18,https://www.meetup.com/rladies-ldnont/events/244885257/,"<p>Join us to learn about regression in RStudio. This month's meet up will be led by Jacqueline Kueper, PhD candidate in Epidemiology and Biostatistics at Western.</p> <p>No previous experience with regression or RStudio is required; all abilities are welcome. The main portion of the session will involve step-by-step instructions on how to set up, run, and interpret results from regression models that include one and more than one independent variable. We will also cover some background on three types of regression—linear, logistic, and Cox—including when and why you might want to run each of these models. Sample code and data will be made available so that you can follow along on a personal laptop; sitting back to absorb the conversation in a more hands-off way is also an option.</p> <p>Get excited! See you in December!</p> ",public,19794792,London Public Library,42.98440170288086,-81.24620056152344,FALSE,251 Dundas St. ,London,ca,Canada,1484658259e3,"R-Ladies London, Ontario",21965959,open,43.0099983215332,-81.18000030517578,rladies-ldnont,Members,"London, ON",en_US,,10800000,,"",ON,"We are in the Wellington Room, on the second floor at the back. Parking under the library (entrance on King St) can be validated for up to 2 hours at the library help desk.",,,,
1506472837e3,243695892,Collaborative Data Science with Kaggle Kernels and Datasets,past,15082884e5,2017-10-17,18:00,1508396464e3,-25200000,0,24,https://www.meetup.com/rladies-la/events/243695892/,"<p>RLadies Los Angeles and LA Women Who Code are excited to present</p> <p><br/><b>Collaborative Data Science with Kaggle Kernels and Datasets</b></p> <p><b>by Megan Risdal<br/></b></p> <p>Code and data sharing in collaboration with others is integral to open data science. On Kaggle, the world’s largest online data science community, users use Kernels as a platform to share and execute reproducible code and Datasets to access, analyze, and maintain public data projects. Since the introduction of Kernels in 2015, users have written tens of thousand of kernels in R, Python, and Julia. And in the past year, users and organizations have published over 2,000 public datasets. Over this time, Kernels and Datasets have transformed how the data science community tackles machine learning problems, collaborates, and learns. In this talk, Megan Risdal uses community metrics and insights to share what Kernels and Datasets have taught Kaggle about collaborative data science. </p> <p><a href=""https://twitter.com/MeganRisdal"">Megan</a> is a Community Advocate and Data Scientist at Kaggle. She holds master’s degrees in linguistics from UCLA and North Carolina State University.</p> <p>Where: <a href=""https://www.google.com/maps/place/400+Hampton+Dr,+Venice,+CA+90291/@33.9954407,-118.4757689,20z/data=!4m5!3m4!1s0x80c2bacf14e5fcb9:0x325955854edc3b52!8m2!3d33.9955779!4d-118.4760707"">Google Venice</a>, 400 Hampton Drive, Venice 90291</p> <p>(Note: Enter through the gate on Sunset here: <a href=""https://goo.gl/QwgtQf""><a href=""https://goo.gl/QwgtQf"" class=""linkified"">https://goo.gl/QwgtQf</a></a>).</p> <p>When: Tuesday October 17th, 2017</p> <p>6.00: Doors open, food and drinks served. </p> <p>7.00: Talk start. </p> <p>8.00: Talk end. </p> <p>Unfortunately parking will not be provided, but there are public parking lots close by.</p> <p>Food and drinks will be provided. </p> <p>Bring photo ID - we cannot admit without it. Please do not attend if you are not on the list of registered attendees. </p> <p>Please be <a href=""http://www.businessinsider.com/the-meanings-of-googliness-2013-8"">Googley</a>, and if you’re not going to be able to attend, cancel so that someone else can attend instead.</p> ",public,25516055,Google,33.99557876586914,-118.47606658935547,FALSE,400 Hampton Drive,Venice,us,USA,1472857612e3,R-Ladies Los Angeles,20382018,open,34.06999969482422,-118.44999694824219,rladies-la,R Ladies,"Los Angeles, CA",en_US,,,100,"",CA,,PT5H,,,
1512033827e3,245523875,Let's get together and chat R and eat cake ,past,15125823e5,2017-12-06,17:45,1512591795e3,0,0,10,https://www.meetup.com/R-Ladies-Manchester/events/245523875/,<p>• What we'll do<br/>Given it's coming into Xmas party season/end of term we thought we would have a casual meetup to talk R. There will be a couple of talks on:</p> <p>* Using git with R<br/>* Getting started with making R packages If there are any topics you'd like to cover or have an interesting talk to give then we'd love to hear from you. In January we will be organising a hackathon so we can also use this session to discuss ideas for this. It's Manchester R ladies 1st birthday! There will be cake. - We have the room booked for a couple of hours but we can move to a cafe/Xmas markets after the talks for a hot chocolate to go with the cake.</p> <p>• What to bring<br/>The sessions will probably be quite interactive so bring a laptop to follow along. Also bring along an R function that can be put into a package (this can be as simple as the HelloWorld function!)</p> ,public,24464496,Central Library,53.47784423828125,-2.2429559230804443,FALSE,St Peter's Square,Manchester,gb,United Kingdom,1480459381e3,R-Ladies Manchester,21314716,open,53.470001220703125,-2.2300000190734863,R-Ladies-Manchester,Members,"Manchester, United Kingdom",en_US,,7200000,,,,Ahmed Iqbal Ullah Race Relations Resource Centre,,,,
1513802663e3,246072119,"Book Club: ""R for Data Science"" Chapters 1 - 8",past,1516158e6,2018-01-16,19:00,1516170421e3,-28800000,0,20,https://www.meetup.com/rladies-san-diego/events/246072119/,"<p>The first R-Ladies San Diego book club! Our first book is ""R for Data Science"" (<a href=""http://r4ds.had.co.nz/"" class=""linkified"">http://r4ds.had.co.nz/</a>). Please come having read Chapters 1 - 8 (Part I: Explore).</p> <p>Please bring your laptop and an electronic or hardcopy of ""R for Data Science"".</p> ",public,25667485,SDSU's Coastal and Marine Institute,32.73181915283203,-117.21068572998047,FALSE,4165 Spruance Rd,San Diego,us,USA,1497649358e3,R-Ladies San Diego,24506595,open,32.75,-117.16999816894531,rladies-san-diego,San Diegan R-Ladies,"San Diego, CA",en_US,,7200000,,92101,ca,Directions on how to get to  SDSU's Coastal and Marine Institute: http://www.sci.sdsu.edu/cmi/location-and-directions/ Park anywhere in the parking lot.,,,,
1503604719e3,242804551,[Postponed] Data Visualization with ggplot (next date TBD),past,15053436e5,2017-09-13,19:00,150535685e4,-14400000,0,22,https://www.meetup.com/R-Ladies-Miami/events/242804551/,<p>This event was postponed until the CIC is secured. We will send an update asap.</p> ,public,24702818,CIC Miami ,25.79462432861328,-80.20633697509766,FALSE,"1951 Northwest 7th Avenue, Miami, FL 33136",Miami,us,USA,1496532867e3,R Ladies Miami,24259185,open,25.780000686645508,-80.19999694824219,R-Ladies-Miami,Members,"Miami, FL",en_US,,,25,"",FL,,,,,
1511539626e3,245361788,December R-Ladies Meetup: Regular Expressions,past,15124014e5,2017-12-04,17:30,1512463003e3,7200000,0,13,https://www.meetup.com/rladies-cape-town/events/245361788/,"<p>Hi everyone,</p> <p>We'll be having our last meetup of the year on the 4th of December in the afternoon. Jodie will  be giving a tutorial on  String Matching and Modification in R using Regular Expressions - handy when you're cleaning data. There will be something for beginners and intermediate users alike.</p> <p>Best,</p> <p>Megan, Wiebke, Theoni and Jodie</p> ",public,12322382,"3rd Floor, Bandwidth Barn, Woodstock Exchange",-33.924869537353516,18.424055099487305,FALSE,"66 - 68 Albert Road, Woodstock Exchange",Cape Town,za,South Africa,1488792247e3,R-Ladies Cape Town,22790744,open,-33.93000030517578,18.459999084472656,rladies-cape-town,Members,"Cape Town, South Africa",en_US,,,,,,,,,,
1506427722e3,243675916,R-Ladies: OktobeRfest + Shiny,past,15071364e5,2017-10-04,19:00,1507390186e3,7200000,0,13,https://www.meetup.com/rladies-munich/events/243675916/,"<p>Let's meet up and have some fun with Oktoberfest data while learning how to build a web app with the Shiny package!</p> <p>


And you've guessed it right, we count with the support of <b>Wayra</b> for the venue once more. In case you haven't been there, it is a <i>very </i>comfy and cool place to hold workshops and talks. </p> <p><br/>So here are the details:</p> <p><br/><b>Date:</b> October 4th, 2017 (Wednesday) </p> <p><b>Time:</b> 19:00 - 21:30h </p> <p>Whether you are new to R or an expert user, work in academics or industry, this is a laid back event to further connect the R-Ladies community in Munich. During the MeetUp, you will have the opportunity to make new friends, freely discuss and practice R together while enjoying some snacks and drinks we provide (but if you feel like bringing something to share, that's great too). </p> <p>


Anyone who's interested in R is more than welcome - that means this is not a ""<i>women only""</i> event. Feel free to invite your friends and join us on this 4th MeetUp!</p> <p>Should you have any questions, please feel free to contact us at munich[at]rladies[dot]org.</p> <p>



Welcome on board, new RLadies members,</p> <p><br/>             and cheers to all!</p> <p>            <br/>               R-Ladies Munich</p> ",public,25230044,Wayra Deutschland GmbH,48.138099670410156,11.571772575378418,FALSE,"Kaufingerstraße 15, 80331 München",München,de,Germany,1490125568e3,R-Ladies Munich,22962662,approval,48.13999938964844,11.579999923706055,rladies-munich,useRs,"München, Germany",en_US,,10800000,,,,,,,,
1513172312e3,245882301,R-Ladies Belgrade: Networking and Social,past,15137892e5,2017-12-20,18:00,1513864347e3,3600000,0,58,https://www.meetup.com/R-Ladies-Belgrade/events/245882301/,"<p>Dobro došli na prvi R-Ladies Belgrade MeetUp!</p> <p><b>Program:</b></p> <p>18:00 - Otvaramo vrata</p> <p>18:15 - Dobro došli na R-Ladies Belgrade: Uvod i najava</p> <p>18:45 - Prezentacija i diskusija: Zašto R? Ilustracija kroz uporabu ggplot i magick paketa (Dr Tatjana Kecojević)</p> <p>19:30 - Hang around: prilika za razgovor i upoznavanje</p> <p>20:00 - Zatvaramo vrata<br/> </p> <p>Razgovaraćemo o tome šta to R nudi i čini jedinstveno prikladnim za obavljanje nauke o podacima, bolje znane kao Data Science (DS). Razmotrićemo alate potrebne za rad na tipičnom DS projektu, koje ćemo ilustrovati na malom primeru. Razmenićemo razmisljanja o tome šta podrazumevamo pod terminom Data Science i najboljim načinima komuniciranja rezultata analiza s ciljanom publikom.</p> <p><br/>Voleli bismo da dodjete i da nam se pridružite u diskusijama i razmeni iskustava u radu na Vasim svakodnevnim DS projektima.</p> <p>Ne morate biti korisnik R-a, niti njegov stručnjak da bi ste se pridružiti našim diskusijama. Potrebno je samo da imate interesovanje za učenje, rad i upoznavanjem sa DS projektima i R-om.</p> <p>Nadamo se da ćete nam se pridružiti.</p> <p>Zahvaljujemo se <a href=""https://startit.rs/beograd/"">STARTIT Centru</a> za pružanje mogućnosti održavanja ovog događaja. </p> ",public,25547484,Startit Centar,44.80695724487305,20.455503463745117,FALSE," Savska 5, Beograd 11000",Belgrade,rs,Serbia,1505491915e3,R-Ladies Belgrade,25935651,open,44.83000183105469,20.5,R-Ladies-Belgrade,Members,"Belgrade, Serbia",en_US,,,,,,,,,,
1512409842e3,245641538,The Life-Changing Magic of Tidying Data,past,15127686e5,2017-12-08,15:30,1512777403e3,-21600000,0,7,https://www.meetup.com/R-Ladies-Ames/events/245641538/,"<p>At this meetup, Sam Tyner will guide the audience on a journey of tidying messy data using the tidyverse suite of R packages. This will be a bring your own data (<b>BYOD</b>) event! In the last half-hour, we will be applying the principles and functions from the first hour to our own data, so try to come with some data you're currently striving to tidy. Light refreshments will be provided. </p> <p>Thanks to Marie Kondo, the author of ""The Life-Changing Magic of Tidying Up"" for the inspiration for the title of this workshop. </p> ",public,25143334,Snedecor Hall Room 3121,42.02888488769531,-93.64971923828125,FALSE,2438 Osborn Dr,Ames,us,USA,1480118246e3,R-Ladies Ames,21280054,open,42.029998779296875,-93.63999938964844,R-Ladies-Ames,R-Ladies,"Ames, IA",en_US,,5400000,,"",IA,,,,,
