created,duration,id,name,rsvp_limit,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,visibility,comment_count,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,venue.zip,venue.state,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.photo_sample,how_to_find_us,rsvp_close_offset,manual_attendance_count,rsvp_open_offset,venue.address_2,fee.accepts,fee.amount,fee.currency,fee.description,fee.label,fee.required
1515845557e3,14400000,246776180,First meetup of the R-Ladies Rotterdam,40,upcoming,151947e7,2018-02-24,12:00,1517317811e3,3600000,0,37,https://www.meetup.com/rladies-rotterdam/events/246776180/,"<p>We are thrilled to announce the first meetup of R-Ladies Rotterdam!</p> <p>Our preliminary schedule for the meeting is the following:<br/>- Reception at 12 pm at Erasmus MC (from 12.00 - 12.30pm)<br/>- Introductory presentation of the R-Ladies community by Ingrid - organizer RladiesRdam<br/>(from 12.30 - 12.45 )<br/>- Workshop: Using R for my Research (modern uses: Markdown &amp; Shiny apps) by Elrozy<br/>(from 12.45- 14.15)<br/>- Coffee&amp;Tea break (from 14.15 - 14.30 )<br/>- Demonstration: How to use blogdown - Create Blogs and Websites with R Markdown by Brett -<br/>co-organizer (from 14.30 - 15.00 )<br/>- Coffee&amp;Tea break (from 15.00 - 15.15 )<br/>- Discussion about the meeting and ideas for future meetups - get feedback from the participants and presenters (from 15.15 - 15.45)<br/>- We will end the meeting with drinks and something sweet to celebrate (max. until 17.00 hours)</p> <p>NOTE! Please bring your laptops fully charged in order to be able to follow the workshop. We have limited number of sockets in the meeting room. Internet WiFi connection is very good!<br/>If possible have R/Rstudio already installed on your laptops.<br/>(you can download R at the following link -&amp;gt; <a href=""https://cran.r-project.org/bin/windows/base/"" class=""linkified"">https://cran.r-project.org/bin/windows/base/</a><br/>and RStudio from here -&amp;gt; <a href=""https://www.rstudio.com/products/rstudio/download/"" class=""linkified"">https://www.rstudio.com/products/rstudio/download/</a> )</p> <p>Looking forward to meeting you all!</p> ",public,,25691849,Erasmus MC,51.9111213684082,4.466923236846924,FALSE,"Wytemaweg 80, Rotterdam",3015 CN,nl,Netherlands,,,1512494406e3,R-Ladies Rotterdam,26792997,open,51.93000030517578,4.480000019073486,rladies-rotterdam,R-Ladies,"Rotterdam, Netherlands",en_US,,Check out the route description here: https://www.erasmusmc.nl/overerasmusmc/bereikbaarheid/?lang=en OR take Tram 7 from Rotterdam Central Station until Museumpark & Museum Boijmans Van Beuningen and then just walk toward the Erasmus MC white tower,PT335H,,,,,,,,,
1518029409e3,10800000,247584795,webscraping <- function(x) { },60,upcoming,15196644e5,2018-02-26,18:00,1518089385e3,3600000,0,43,https://www.meetup.com/R-Ladies-Budapest/events/247584795/,"<p>Februári meetupunk során elmerülünk majd a webscraping és az R függvények világában, előbbit Orsós Mihály, utóbbit Klein Rita tolmácsolásában.<br/>(az előadások sorrendje még nem végleges)</p> <p>------------------<br/>Orsós Mihály: Webscraping<br/>A workshopon megismerkedünk a webscraping rejtelmeivel. Megnézzük, hogyan találunk meg elemeket egy weboldalon, majd hogyan mentjük le őket strukturált formában. Ezt követően azt is megnézzük, hogy a weboldal honnan kapja az adatokat (amiket megjelenít), és azt az adatforrást fogjuk direktbe megszólítani az R segítségével és lementeni az adatokat. A workshop folyamán az index.hu-t és az EU-s kifizetéseket ( <a href=""http://emir.nfu.hu/nyertes/"" class=""linkified"">http://emir.nfu.hu/nyertes/</a>? ) fogjuk scrapelni. A szükséges R csomagok:<br/>- rvest<br/>- jsonlite<br/>- data.table<br/>- httr<br/>- request</p> <p>Chrome böngésző<br/>SelectorGadget extension<br/>(<a href=""https://chrome.google.com/webstore/detail/selectorgadget/mhjhnkcfbdhnjickkkdbjoemdmbfginb?utm_source=chrome-app-launcher-info-dialog"" class=""linkified"">https://chrome.google.com/webstore/detail/selectorgadget/mhjhnkcfbdhnjickkkdbjoemdmbfginb?utm_source=chrome-app-launcher-info-dialog</a>)</p> <p>------------------<br/>Klein Rita: Függvények<br/>Az előadás a nyitó eseménye egy R for Data Science (írták: Garrett Grolemund és Hadley Wickham) workshop sorozatnak, ahol az említett könyv egyes fejezeteit dolgozzuk fel, ezzel bővítve R tudásunkat.<br/>Ezen az alkalmon a függvényekről esik majd szó: mikor érdemes, hogyan érdemes, miért érdemes függvényeket írnunk az ""egyszerű"" kódok helyett.</p> ",public,,23371362,EPAM Meetup Room,47.485496520996094,19.074604034423828,FALSE,"Futó utca 47, Budapest, 1082",Budapest,hu,Hungary,,,1485298222e3,R-Ladies Budapest,22066895,open,47.5099983215332,19.079999923706055,R-Ladies-Budapest,Members,"Budapest, Hungary",en_US,,,,,,,,,,,,
1518040294e3,7200000,247590542,R-Ladies Brussels Workshop Series: Data visualization with ggplot2 ,,upcoming,15199272e5,2018-03-01,19:00,151810308e4,3600000,0,2,https://www.meetup.com/R-Ladies-Brussels/events/247590542/,"<p>This time is the turn of ggplot2</p> <p>Our second workshop is dedicated to ggplot2, a popular R package for data exploration and visualization. This package allows us to produce elegant and complex plots. Nevertheless mastering it can be challenging. In this tutorial, we will learn by means of examples how to make fancy graphics for data analysis. We are going to focus on an intermediate/advanced level but a briefly introduction of the package will be provided if required.</p> <p>Instructors: Eline Vanwalleghem and Huong Nguyen</p> <p>• What to bring ?</p> <p>You should have R and ggplot2 installed</p> <p>Doors will open at 6.45PM<br/>Talks will start around 7PM</p> ",public,,,,,,,,,,,,,1502796907e3,R-Ladies Brussels,25492745,open,50.83000183105469,4.329999923706055,R-Ladies-Brussels,Members,"Brussels, Belgium",en_US,,,,,,,,,,,,
1517089166e3,36000000,247229240,Women in Data Science Conference - Miami,,upcoming,15202566e5,2018-03-05,08:30,1517089327e3,-18000000,0,6,https://www.meetup.com/R-Ladies-Miami/events/247229240/,"<p>** NOTE: Tickets for this event are found at www.miamiwids.com. Must register there for tickets. **</p> <p>ABOUT THE EVENT</p> <p>The Global Women in Data Science (WiDS) Conference aims to inspire and educate data scientists worldwide, regardless of gender, and support women in the field. This annual conference is held at Stanford University and 100+ locations worldwide, hosted by WiDS Ambassadors.</p> <p>This one-day technical conference provides an opportunity to hear about the latest data science-related research in a number of domains, learn how leading-edge companies are leveraging data science for success, and connect with potential mentors, collaborators, and others in the field. All genders are invited to participate in the conference, which features exclusively female speakers.</p> <p>WHO SHOULD ATTEND</p> <p>The conference is open to everyone, regardless of gender, who is interested in engaging with and learning from the local data science community.</p> <p>WHAT TO EXPECT</p> <p>• Live workshop - Intro to Python's Pandas for Data Science</p> <p>• Talks from local speakers from academia and the industry</p> <p>• Opportunity to network with the local data science community and leadership, potential partners, employers and employees</p> <p>• Livestream of Stanford Keynote Speakers</p> ",public,,24702818,CIC Miami ,25.79462432861328,-80.20633697509766,FALSE,"1951 Northwest 7th Avenue, Miami, FL 33136",Miami,us,USA,"",FL,1496532867e3,R Ladies Miami,24259185,open,25.780000686645508,-80.19999694824219,R-Ladies-Miami,Members,"Miami, FL",en_US,,,,,,,,,,,,
1507562055e3,7200000,244054797,Données géographiques et cartographie sous R,1,upcoming,15203592e5,2018-03-06,19:00,1516902469e3,3600000,4,2,https://www.meetup.com/rladies-paris/events/244054797/,"<p>Un meetup à propos du package COGugaison, animée par notre membre Kim ANTUNEZ.</p> <p>L’objectif sera d’apprendre à manipuler des données géographiques et à créer de jolies cartes, le tout avec le logiciel R !</p> <p>Toutes les étapes nécessaires à la création d’une carte vous seront présentées, depuis la récupération de la base de données sur le site de l’Insee en passant par la constitution d’une base de données communales en historique.</p> <p>Le code officiel géographique (appelé plus simplement COG) rassemble chaque année les codes et libellés des communes, des cantons, des départements, … Chaque année, des communes fusionnent ou se séparent et il leur arrive même parfois de changer de département. Le package COGugaison permet de manipuler des données communales produites à différents millésimes et de les agréger à différents niveaux supra-communaux et d’ainsi créer des bases de données harmonisées.</p> <p>Une fois ces bases constituées, il est alors possible de réaliser des cartes directement sur R avec divers packages sans passer par un logiciel de cartographie. Les fonctions du package ggplot2 et cartography vous seront présentées et vous irez même plus loin en apprenant à réaliser des cartes interactives et des gifs animés grâce aux package ggiraph et magick.</p> <p>Ce meetup sera en français.</p> <p>Liens<br/>COGugaison : <a href=""https://antuki.github.io/COGugaison/articles/COGugaison.html"" class=""linkified"">https://antuki.github.io/COGugaison/articles/COGugaison.html</a><br/>cartes avec ggplot2 : <a href=""http://eriqande.github.io/rep-res-web/lectures/making-maps-with-R.html"" class=""linkified"">http://eriqande.github.io/rep-res-web/lectures/making-maps-with-R.html</a><br/>cartography : <a href=""https://cran.r-project.org/web/packages/cartography/vignettes/cartography.html"" class=""linkified"">https://cran.r-project.org/web/packages/cartography/vignettes/cartography.html</a><br/>ggiraph : <a href=""https://davidgohel.github.io/ggiraph/articles/offcran/using_ggiraph.html"" class=""linkified"">https://davidgohel.github.io/ggiraph/articles/offcran/using_ggiraph.html</a></p> <p>magick : <a href=""https://cran.r-project.org/web/packages/magick/vignettes/intro.html"" class=""linkified"">https://cran.r-project.org/web/packages/magick/vignettes/intro.html</a></p> <p>La planification en actuellement en cours. Lieu &amp; Date à confirmer.</p> <p>Nous vous tiendrons au courant.</p> ",public,,25707565,Tour Majunga  ,48.88916778564453,2.2428109645843506,FALSE,"6 Place de la Pyramide, 92800 Puteaux",Puteaux,fr,France,,,1474299591e3,R-Ladies Paris,20443056,open,48.86000061035156,2.3399999141693115,rladies-paris,Members,"Paris, France",en_US,,,PT30H,,PT343H,,,,,,,
1517907721e3,7200000,247538224,"R vs Python battle, or not? + Customer segmentation using k-MEANS and SOM!",30,upcoming,15205248e5,2018-03-08,17:00,151816947e4,3600000,0,12,https://www.meetup.com/rladies-copenhagen/events/247538224/,"<p>Dear RLadiesCPH!</p> <p>So as promised! It's time for our second meet-up on a very special day (International Women's Day) with two distinguished RLadies. This time we owe a big thanks to Justt for sponsoring the meet-up (<a href=""http://www.justt.com/"" class=""linkified"">http://www.justt.com/</a>). Drinks and food included! :D.</p> <p>The program of the day is as follows:</p> <p>5:00 - 5:45 --- First lighting talk: 'R VS PYTHON, The battlefield', by Eva Pardi, Software Developer and Data Analyst @ Laerdal Copenhagen.</p> <p>Let’s dive deeper in the infinite sea of programming languages designed for data scientists and analysts. I do not think, that we are supposed to choose one and live with that for the rest of our lives. So how can we decide which one to use for what purpose?.</p> <p>In this session, we will talk about the first steps of R and Python, for what tasks can these languages be used in the best way, and how. You will be able to try both languages during the session in different environments. We will build some interesting stuff from basic statistical models to some hardcore deep learning algorithms.</p> <p>5:45 - 5:55 --- Break.</p> <p>5:55 - 6:40 --- Second lighting talk: 'Cluster analysis for customer segmentation' by Joselene Marques, Data Scientist @ Justt.</p> <p>You will get a short introduction to customer segmentation using RFM (Recency, Frequency and Monetary Value) and a quick start to perform cluster analysis in R.<br/>We start by presenting required R packages for data manipulation, cluster analysis and visualization.<br/>Next, we describe two clustering techniques k-MEANS and SOM (self-organizing map).<br/>Finally, we present the result with lots of insightful (and easy to code) plots.</p> <p>6:40 - 7:00 --- Networking.</p> <p>Don't forget to bring your laptops if you want to experiment a little.</p> <p>RSVP, a.s.a.p. as we only have 30 places available! Looking forward to seeing you soon!</p> <p>Eva, Joselene, Kristina and Diana<br/>RLadiesCPH</p> ",public,,25722542,Justt,55.69709777832031,12.594825744628906,FALSE,"Dampfaergevej 10 DK-2100, Copenhagen O",Copenhagen,dk,Denmark,,,1511195891e3,R-Ladies Copenhagen,26653718,open,55.68000030517578,12.569999694824219,rladies-copenhagen,R-Ladies,"Copenhagen, Denmark",en_US,,,,,,,,,,,,
151756281e4,1040400000,247414318,Building Shiny web application in R,,upcoming,15210468e5,2018-03-14,18:00,1517570885e3,3600000,0,6,https://www.meetup.com/rladies-lausanne/events/247414318/,<p>• What we'll do<br/>A tutorial on Shiny package for web application development using only R.</p> <p>• What to bring</p> <p>• Important to know</p> ,public,,,,,,,,,,,,,1512244428e3,R-Ladies Lausanne,26765765,open,46.52000045776367,6.619999885559082,rladies-lausanne,R-Ladies,"Lausanne, Switzerland",en_US,,,,,,,,,,,,
15181122e5,7200000,vnzshpyxfbtb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15211512e5,2018-03-15,18:00,1518132734e3,-14400000,0,16,https://www.meetup.com/rladies-montreal/events/247618957/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518372594e3,9000000,247712800,Dive into dplyr,,upcoming,1521657e6,2018-03-21,18:30,151837281e4,0,0,3,https://www.meetup.com/rladies-london/events/247712800/,"<p>**Please note**: registration for this event is via Eventbrite: <a href=""https://www.eventbrite.co.uk/e/dive-into-dplyr-tickets-43071163008"" class=""linkified"">https://www.eventbrite.co.uk/e/dive-into-dplyr-tickets-43071163008</a></p> <p># Speaker details</p> <p>Grace Meyer is a commercial analytics expert with proven success in advising business strategy based on data driven insights. She is currently based in London and works for the economics consultancy Oxera where she applies machine learning to strategic projects and is developing the data science and programming team. She is a mentor in the R-Ladies London chapter, uses R on a daily basis to crunch data and problem solve and presented at both UseR! and EARL last year.</p> <p># Dive into dplyr</p> <p>Data is seldom already in a tidy format for you to start analysis on straight away. My personal experience confirms that about 80% of the analytics work-flow is massaging and crunching data into a useful state. R is a master of analytics and modelling which would be useless without its strong data manipulation functionality, especially from the tidyverse package dplyr. In this session we will learn the main verbs of dplyr and link them together with the magrittr pipe to create new data sets and get insight from our data. Then we will take a look at the verb extensions and other package functionality.</p> <p># What to bring</p> <p>The session will be hands on so bring your own laptop with dplyr installed (examples will be based on in-build data sets). If you don't have the set-up, come along anyway to learn about this famous package.</p> <p># Important to know</p> <p>This meetup will be aimed at all R abilities.</p> <p>Doors: 6:30pm<br/>Start: 7:00pm<br/>**Please note**: registration for this event is via Eventbrite: <a href=""https://www.eventbrite.co.uk/e/dive-into-dplyr-tickets-43071163008"" class=""linkified"">https://www.eventbrite.co.uk/e/dive-into-dplyr-tickets-43071163008</a></p> ",public,,,,,,,,,,,,,1454258193e3,R-Ladies London,19474893,approval,51.52000045776367,-0.10000000149011612,rladies-london,R-Ladies,"London, United Kingdom",en_US,,,,,,,,,,,,
1516596785e3,7200000,247043426,March 2018: Learn R - Beginner's workshop,20,upcoming,15217668e5,2018-03-22,18:00,1516773191e3,-25200000,0,1,https://www.meetup.com/R-Ladies-Vancouver/events/247043426/,"<p>Have you always wanted to get into R but never quite found the right time or place to start?</p> <p>Come join with fellow R-Ladies to learn R in a laid back, hands-on tutorial as we take the first steps into the R language. We will be following one of Software Carpentry's excellent beginner tutorials and will be pacing ourselves to make sure no one gets left behind. I will be leading the workshop but there will be plenty of R-Lady-helpers on hand to help guide you.</p> <p>I will provide more details closer to the date but I hope to see lots of keen R-lady-learners on the night.</p> <p>Please note RSVPs will be opened closer to the date once we have a venue and date confirmed.</p> <p>• What to bring<br/>Bring along your own laptop so you can participate in the workshop. Try to have your laptop fully charged as I'm not sure if we will have access to charging space.</p> <p>• Important to know<br/>We will set up an event-brite event closer to the date that you will need to use to get a ticket for the event. Our venue is a limited size so we will be strict with the RSVPs and will be checking tickets. If you RSVP but find out you can no longer attend please change your RSVP and let us know to allow others to take your spot. No-shows will be noted.</p> <p>If you haven't already done so please fill in this quick survey to help us organise future events: <a href=""https://goo.gl/forms/oztMH7oj0bcKHFUq1"" class=""linkified"">https://goo.gl/forms/oztMH7oj0bcKHFUq1</a></p> ",public,,,,,,,,,,,,,1507261656e3,R-Ladies Vancouver,26169684,open,49.279998779296875,-123.04000091552734,R-Ladies-Vancouver,Members,"Vancouver, BC",en_US,,,PT1H,,PT344H,,,,,,,
1479050131e3,,235551657,[Selected Series] Talk Title (template),,upcoming,15220638e5,2018-03-26,19:30,1479050593e3,28800000,0,2,https://www.meetup.com/R-Ladies-Taipei/events/235551657/,"<p><b>1. Agenda</b></p> <p><br/>• 19:30-20:30 主議程: talk_1 @speaker_1</p> <p>• 20:30-20:50 閃電秀: talk_2 @speaker_2</p> <p>• 20:50 -   自由交流時間</p> <p>


<b>2. Talk Information</b></p> <p>• talk_1<br/>intro here</p> <p>

• talk_2<br/>intro here</p> <p>


<b>3. Speaker Information</b></p> <p>• speaker_1<br/>bio here</p> <p>• speaker_2<br/>bio here</p> <p>

<b>4. Host information</b></p> <p>• Host<br/>bio here</p> ",public,,,,,,,,,,,,,1477246235e3,R-Ladies Taipei,20871369,open,25.020000457763672,121.44999694824219,R-Ladies-Taipei,Members,"Taipei, Taiwan",en_US,,,,,,,,,,,,
1516588982e3,10800000,247040703,From Zero to Web App with Shiny!,,upcoming,15222798e5,2018-03-28,18:30,1516588982e3,-18000000,0,7,https://www.meetup.com/rladies-austin/events/247040703/,"<p>• What we'll do<br/>Emily Bartha, data scientist at HomeAway, will be presenting an interactive workshop on how to build a shiny app using R's shiny package.</p> <p>Schedule:<br/>6:30 - 7 -- networking and dinner<br/>7pm - 9ish -- interactive workshop on how to build a shiny app</p> <p>• What to bring<br/>Bring your laptop. Please have R, RStudio, Shiny, and the tidyverse installed before the meetup. (Don't hesitate to email us if you have questions or get stuck on this!)</p> <p>• Important to know</p> ",public,,,,,,,,,,,,,1485879617e3,R-Ladies Austin,22180445,open,30.219999313354492,-97.75,rladies-austin,Members,"Austin, TX",en_US,,,,,,,,,,,,
1518132734e3,7200000,vnzshpyxgbzb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15241752e5,2018-04-19,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxgbzb/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxhbwb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15265944e5,2018-05-17,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxhbwb/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxjbcc,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15296184e5,2018-06-21,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxjbcc/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxkbzb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15320376e5,2018-07-19,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxkbzb/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxlbvb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15344568e5,2018-08-16,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxlbvb/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxmbbc,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15374808e5,2018-09-20,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxmbbc/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
1518132734e3,7200000,vnzshpyxnbxb,"R-Ladies Kick-off: Meet, greet, treat + code!",40,upcoming,15399e8,2018-10-18,18:00,1518132734e3,-14400000,0,0,https://www.meetup.com/rladies-montreal/events/vnzshpyxnbxb/,"<p>• What we'll do<br/>At last, R-Ladies Montreal is a-go! We'll start with a round table for everyone to introduce themselves, followed by four 10 min. lightning sessions on R tips and tricks aimed at the new and intermediate R user. Then we'll open the floor and brainstorm topics for future sessions, have time for chatting, networking, and for folks to mention if they're hiring or looking for work. There will be pizza supplied by this meeting's sponsor, Precision Analytics -- thanks, ladies!</p> <p>• What to bring<br/>Bring a laptop if you want to install discuss packages and learn as you go. We aim to post the code of the lightning talks beforehand.</p> <p>• Important to know<br/>We have a code of conduct -- please read it: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,,24300420,Plotly HQ,45.5279655456543,-73.59754943847656,FALSE,"5555 Avenue de Gaspé, suite 201",Montréal,ca,Canada,"",QC,1505415381e3,R-Ladies Montreal,25925303,open,45.650001525878906,-73.5,rladies-montreal,Members,"Montréal, QC",en_US,,Enter 5555 Gaspé and follow the set up stairs to the second floor. Plotly has two doors -- please use the one to the right (215) -- we'll have a sign up and be waiting for you!,,,,,,,,,,
